Player,Pos,Squad,Age,MP,Starts,Min,90s_x,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,Gls/90,Ast/90,G+A/90,G-PK/90,xG/90,xAG/90,npxG/90,npxG+xAG/90,Gls Against 90,SoTA,Saves,Save%,CS,CS%,PSxG,PSxG/SoT,GK Cmp 40y,GK 40y Att,GK Cmp 40y%,Pass Att (GK),Thr Att (GK),Launch%,AvgLen_Pass (GK),GoalKick Att,GoalKick Launch%,AvgLen_GoalKick,Opp Crosses,Crosses Stp,Crosses Stp%,#OPA,#OPA/90,AvgDist,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,Cmp_tot,Att_tot,Cmp%_tot,TotDist_Passed,PrgDist_Passed,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,KP,1/3,PPA,CrsPA,PrgP,Live_Passes,Dead,FK,TB,Sw,Crs,TI,CK,Off,SCA,SCA90,SCA,SCA90,PassLive_SCA,PassDead_SCA,TO_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA,GCA90,PassLive_GCA,PassDead_GCA,TO_GCA,Sh_GCA,Fld_GCA,Def_GCA,Tkl,TklW,Def 3rd Tackles,Mid 3rd Tackles,Att 3rd Tackles,Tkl_Challenge,Att_Challenge,Tkl%_Challenge,Lost_Challenge,Blocks,Sh_block,Pass_block,Int,Tkl+Int,Clr,Err,90s_y,Touches,Def Pen Touches,Def 3rd Touches,Mid 3rd Touches,Att 3rd Touches,Att Pen Touches,Live_Touches,Att_takeon,Succ_takeon,Succ%_takeon,Tkld_takeon,Tkld%_takeon,Carries,TotDist_Carried,PrgDist_Carried,PrgC,1/3_carries,CPA,Mis,Dis,Rec,PrgR,Weekly Wages,Annual Wages
David Brooks,"MF,FW",Bournemouth,22,9,8,506.0,5.6,1,0,1,1,0,0,1,0,0.5,0.5,0.3,0.8,0.18,0.00,0.18,0.18,0.08,0.05,0.08,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2,33.3,1.07,0.36,0.17,0.50,23.9,121,180,67.2,1700,574,68,86,79.1,34,45,75.6,9,26,34.6,6,10,10,5,17,160,19,3,0,1,24,2,7,1,12,2.13,12,2.13,8,1,0,1,1,1,1,0.18,0,0,0,1,0,0,5,5,1,2,2,2,14,14.3,12,5,1,4,2,7,1,0,5.6,226,3,23,84,121,8,226,24,12,50.0,12,50.0,137,700,240,4,8,1,7,7,163,24,20000,1040000
David Luiz,DF,Arsenal,32,33,32,2809.0,31.2,2,1,3,2,0,0,5,2,1.6,1.6,0.9,2.5,0.06,0.03,0.10,0.06,0.05,0.03,0.05,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,8,34.8,0.74,0.26,0.09,0.25,20.4,1537,1816,84.6,33337,11723,379,421,90.0,889,938,94.8,254,413,61.5,4,100,9,2,106,1697,110,107,12,23,5,3,0,9,12,0.38,12,0.38,8,0,1,1,0,2,3,0.10,3,0,0,0,0,0,28,16,14,14,0,13,24,54.2,11,42,37,5,32,60,133,2,31.2,2106,331,1124,933,58,16,2106,8,5,62.5,3,37.5,1370,9179,5310,21,13,1,16,5,1451,4,125769,6540000
David Martin,GK,West Ham,33,5,4,436.0,4.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.24,21,15,71.4,2,50.0,6.0,0.31,39,101,38.6,79,12,74.7,46.9,44,95.5,60.8,83,1,1.2,1,0.21,12.4,0,0,,0.00,0.00,,,,56,124,45.2,2643,2494,2,3,66.7,11,13,84.6,43,107,40.2,0,3,0,0,0,61,62,18,0,0,0,0,0,1,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,4.8,132,115,131,1,0,0,132,0,0,,0,,49,376,281,0,0,0,0,0,31,0,8077,420000
David McGoldrick,FW,Sheffield Utd,31,28,22,1815.0,20.2,2,2,4,2,0,0,2,0,8.0,8.0,2.3,10.3,0.10,0.10,0.20,0.10,0.40,0.12,0.40,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,20,43.5,2.28,0.99,0.04,0.10,14.5,461,629,73.3,6828,1106,269,327,82.3,151,202,74.8,25,44,56.8,17,29,11,3,43,608,11,1,2,8,8,1,0,10,42,2.08,42,2.08,29,1,8,3,1,0,6,0.30,4,0,2,0,0,0,41,26,9,24,8,5,20,25.0,15,14,2,12,3,44,23,0,20.2,895,25,87,420,401,64,895,48,31,64.6,17,35.4,453,2313,884,29,18,8,62,27,652,129,6923,360000
David Silva,MF,Manchester City,33,27,22,1826.0,20.3,6,10,16,6,0,0,0,0,6.4,6.4,6.5,12.9,0.30,0.49,0.79,0.30,0.31,0.32,0.31,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,18,38.3,2.32,0.89,0.13,0.33,14.4,1332,1527,87.2,18239,3835,789,859,91.9,425,478,88.9,43,57,75.4,48,89,51,1,203,1461,60,20,12,2,33,5,9,6,119,5.87,119,5.87,100,1,7,6,4,1,19,0.94,14,1,1,1,1,1,26,14,3,15,8,10,28,35.7,18,18,3,15,13,39,5,0,20.3,1709,20,130,754,837,172,1709,44,33,75.0,11,25.0,1225,5827,2952,82,71,31,34,19,1407,175,160000,8320000
David de Gea,GK,Manchester Utd,28,38,38,3420.0,38.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.95,131,96,74.8,13,34.2,34.7,0.25,83,262,31.7,672,153,28.4,30.6,268,26.5,29.0,489,10,2.0,22,0.58,15.0,0,0,,0.00,0.00,,,,736,941,78.2,16748,11389,213,215,99.1,370,376,98.4,150,344,43.6,0,5,0,0,0,593,347,78,0,2,0,1,0,1,3,0.08,3,0.08,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,7,4,38.0,1000,917,998,3,0,0,1000,0,0,,0,,444,2290,1419,0,0,0,1,0,370,0,375000,19500000
Davinson Sánchez,DF,Tottenham,23,29,27,2431.0,27.0,0,0,0,0,0,0,6,0,0.6,0.6,0.0,0.7,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,3,42.9,0.26,0.11,0.00,0.00,10.9,1340,1564,85.7,24736,8130,476,522,91.2,735,804,91.4,107,189,56.6,1,44,0,0,53,1523,39,23,0,15,2,16,0,2,5,0.19,5,0.19,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0,44,27,32,12,0,22,44,50.0,22,40,28,12,34,78,128,5,27.0,1857,256,928,895,46,15,1857,10,8,80.0,2,20.0,1188,4972,2501,10,10,1,12,6,1213,9,65000,3380000
Davy Pröpper,MF,Brighton,27,35,32,2829.0,31.4,1,2,3,1,0,0,4,0,1.6,1.6,2.5,4.2,0.03,0.06,0.10,0.03,0.05,0.08,0.05,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,8,27.6,0.92,0.25,0.03,0.13,21.4,1511,1833,82.4,26475,8360,643,757,84.9,730,824,88.6,113,169,66.9,29,184,24,5,265,1808,19,12,3,13,39,4,0,6,67,2.13,67,2.13,61,0,1,3,2,0,4,0.13,4,0,0,0,0,0,64,35,28,28,8,23,74,31.1,51,27,8,19,38,102,36,4,31.4,2159,67,457,1321,411,29,2159,64,46,71.9,18,28.1,1200,7176,3405,55,49,7,61,24,1519,43,45000,2340000
DeAndre Yedlin,DF,Newcastle Utd,26,16,10,938.0,10.4,1,0,1,1,0,0,3,0,0.8,0.8,0.3,1.1,0.10,0.00,0.10,0.10,0.07,0.03,0.07,0.10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,100.0,0.10,0.10,1.00,1.00,3.4,222,315,70.5,3064,1181,139,161,86.3,38,69,55.1,23,47,48.9,7,9,8,6,14,273,42,1,0,0,28,41,0,0,18,1.73,18,1.73,16,0,0,0,2,0,0,0.00,0,0,0,0,0,0,18,13,10,6,2,8,16,50.0,8,13,7,6,10,28,20,0,10.4,408,39,139,166,104,5,408,6,1,16.7,5,83.3,206,872,483,12,15,3,14,5,221,40,30000,1560000
Dean Henderson,GK,Sheffield Utd,22,36,36,3240.0,36.0,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,128,94,75.0,13,36.1,39.2,0.31,260,833,31.2,779,106,74.3,51.9,261,97.3,69.1,552,20,3.6,23,0.64,12.5,1,0,0.0,0.03,0.00,0.00,,9.5,448,1045,42.9,20541,18372,32,32,100.0,106,109,97.2,309,898,34.4,1,49,1,0,0,657,383,122,0,1,0,0,0,5,5,0.14,5,0.14,2,3,0,0,0,0,1,0.03,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,13,1,36.0,1120,948,1109,10,1,1,1120,0,0,,0,,544,4443,2726,0,0,0,2,0,363,0,10000,520000
Declan Rice,MF,West Ham,20,38,38,3420.0,38.0,1,3,4,1,0,0,6,0,1.3,1.3,1.4,2.7,0.03,0.08,0.11,0.03,0.03,0.04,0.03,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,9,29.0,0.82,0.24,0.03,0.11,23.7,1506,1768,85.2,28014,7897,654,723,90.5,618,692,89.3,199,274,72.6,21,185,21,8,180,1734,31,26,1,32,28,4,0,3,58,1.53,58,1.53,51,0,2,3,0,2,7,0.18,5,0,0,2,0,0,116,60,64,48,4,47,98,48.0,51,41,9,32,77,193,55,0,38.0,2144,105,581,1336,269,24,2144,65,49,75.4,16,24.6,1230,7483,3343,52,47,3,26,21,1278,36,3077,160000
Dejan Lovren,DF,Liverpool,30,10,9,777.0,8.6,0,1,1,0,0,0,1,0,0.4,0.4,0.3,0.7,0.00,0.12,0.12,0.00,0.05,0.04,0.05,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,20.0,0.58,0.12,0.00,0.00,8.6,569,683,83.3,10756,3676,199,229,86.9,321,348,92.2,46,94,48.9,1,34,4,0,46,666,17,14,2,5,0,3,0,0,5,0.58,5,0.58,5,0,0,0,0,0,2,0.23,2,0,0,0,0,0,13,8,10,3,0,7,12,58.3,5,9,6,3,10,23,42,0,8.6,778,80,339,416,25,16,778,1,1,100.0,0,0.0,502,2395,1443,8,7,0,1,0,518,3,100000,5200000
Dele Alli,"MF,FW",Tottenham,23,25,21,1847.0,20.5,8,4,12,7,1,1,2,0,8.1,7.3,3.5,10.8,0.39,0.19,0.58,0.34,0.40,0.17,0.36,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,18,43.9,2.00,0.88,0.17,0.39,14.9,632,841,75.1,8846,2173,345,414,83.3,212,252,84.1,28,56,50.0,23,43,22,0,69,760,75,14,4,3,7,18,4,6,58,2.82,58,2.82,42,1,7,3,3,2,11,0.54,5,0,4,2,0,0,34,16,11,20,3,13,37,35.1,24,35,3,32,17,51,17,2,20.5,1128,36,156,558,427,76,1127,66,29,43.9,36,54.5,707,3569,1684,56,37,14,50,41,760,152,100000,5200000
Demarai Gray,"MF,FW",Leicester City,23,21,3,622.0,6.9,2,3,5,2,0,1,1,0,2.8,2.0,2.1,4.0,0.29,0.43,0.72,0.29,0.40,0.30,0.28,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,7,31.8,3.18,1.01,0.09,0.29,19.8,265,327,81.0,3789,759,177,187,94.7,55,79,69.6,21,29,72.4,16,10,13,5,21,311,15,5,1,2,31,4,6,1,34,4.93,34,4.93,29,1,1,2,1,0,6,0.87,5,0,0,0,1,0,12,6,6,6,0,6,12,50.0,6,7,0,7,5,17,4,0,6.9,439,3,37,172,236,38,438,25,10,40.0,15,60.0,312,2361,1048,40,27,17,20,19,324,78,55000,2860000
Dennis Praet,MF,Leicester City,25,27,12,1134.0,12.6,1,2,3,1,0,0,2,0,0.9,0.9,1.3,2.3,0.08,0.16,0.24,0.08,0.07,0.11,0.07,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,3,18.8,1.27,0.24,0.06,0.33,18.6,448,546,82.1,6705,1665,255,281,90.7,140,175,80.0,32,46,69.6,9,38,7,2,42,540,5,2,2,4,21,3,0,1,25,1.98,25,1.98,17,1,2,2,1,2,4,0.32,3,0,0,0,0,1,33,18,8,21,4,9,29,31.0,20,19,1,18,17,50,12,0,12.6,713,20,151,356,213,18,713,25,12,48.0,13,52.0,440,1904,801,10,18,2,27,17,460,42,75000,3900000
Dennis Srbeny,"MF,FW",Norwich City,25,8,0,47.0,0.5,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.5,1.91,0.00,1.91,1.91,1.00,0.00,1.00,1.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,50.0,3.83,1.91,0.50,1.00,7.8,13,18,72.2,134,12,12,16,75.0,1,1,100.0,0,0,,0,1,0,0,1,17,1,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,5,5,3,2,0,1,3,33.3,2,1,0,1,0,5,1,0,0.5,31,1,4,16,11,3,31,5,2,40.0,3,60.0,20,47,6,0,0,0,1,3,22,4,4038,210000
Diego Rico,DF,Bournemouth,26,27,27,2332.0,25.9,0,4,4,0,0,0,6,0,0.4,0.4,3.2,3.6,0.00,0.15,0.15,0.00,0.02,0.12,0.02,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,3,27.3,0.42,0.12,0.00,0.00,26.3,993,1516,65.5,16826,9108,496,583,85.1,370,555,66.7,104,266,39.1,33,96,28,14,145,1127,381,54,2,3,173,250,77,8,60,2.32,60,2.32,29,29,0,1,1,0,7,0.27,4,3,0,0,0,0,61,39,32,24,5,29,59,49.2,30,31,7,24,84,145,91,0,25.9,1866,101,646,761,470,10,1866,24,13,54.2,11,45.8,830,3586,1953,42,37,1,26,21,835,81,35000,1820000
Dimitri Foulquier,"DF,MF",Watford,26,3,1,59.0,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.00,0.00,,,,9,12,75.0,135,62,5,6,83.3,4,5,80.0,0,0,,0,1,0,0,3,11,1,0,0,0,1,1,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,0,1,0,0,0,0,,0,1,0,1,2,3,2,0,0.7,21,2,8,9,6,0,21,2,2,100.0,0,0.0,9,87,73,3,1,0,2,0,9,1,20000,1040000
Diogo Dalot,"DF,MF",Manchester Utd,20,4,1,67.0,0.7,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,0.00,0.00,0.00,0.00,0.39,0.00,0.39,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,1.34,0.00,0.00,,9.0,51,67,76.1,735,170,29,33,87.9,17,23,73.9,2,7,28.6,0,2,0,0,3,53,14,0,0,0,3,13,1,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,3,2,3,0,0,3,4,75.0,1,1,0,1,2,5,1,0,0.7,80,3,12,36,32,1,80,3,0,0.0,3,100.0,36,192,65,2,0,1,1,2,48,7,25000,1300000
Diogo Jota,FW,Wolves,22,34,27,2284.0,25.4,7,1,8,7,0,0,4,0,11.5,11.5,2.7,14.2,0.28,0.04,0.32,0.28,0.45,0.11,0.45,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,26,37.7,2.72,1.02,0.10,0.27,14.2,682,886,77.0,9768,1810,377,444,84.9,212,262,80.9,39,54,72.2,29,41,20,4,68,828,52,0,4,10,38,2,0,6,102,4.02,102,4.02,56,0,15,13,17,1,7,0.28,5,0,0,1,1,0,28,15,16,10,2,12,48,25.0,36,17,0,17,9,37,10,2,25.4,1256,9,106,589,592,146,1256,133,66,49.6,67,50.4,785,6181,3569,131,93,51,80,57,963,200,55000,2860000
Divock Origi,FW,Liverpool,24,28,7,717.0,8.0,4,1,5,4,0,0,1,0,1.8,1.8,0.8,2.6,0.50,0.13,0.63,0.50,0.22,0.10,0.22,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,6,42.9,1.76,0.75,0.29,0.67,15.7,143,216,66.2,1986,254,85,114,74.6,36,52,69.2,11,25,44.0,8,3,8,2,12,214,1,0,0,4,18,1,0,1,20,2.51,20,2.51,9,0,6,2,3,0,3,0.38,0,0,1,1,1,0,12,9,2,5,5,4,9,44.4,5,2,0,2,4,16,5,0,8.0,323,6,25,114,186,38,323,26,12,46.2,14,53.8,229,1526,766,37,18,10,28,12,259,90,45000,2340000
Djibril Sidibé,"DF,MF",Everton,27,25,18,1824.0,20.3,0,4,4,0,0,0,3,0,0.4,0.4,2.3,2.7,0.00,0.20,0.20,0.00,0.02,0.11,0.02,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,3,25.0,0.59,0.15,0.00,0.00,24.0,924,1205,76.7,15657,5646,442,515,85.8,381,485,78.6,81,133,60.9,19,56,20,13,86,997,204,18,5,12,68,185,1,4,45,2.22,45,2.22,37,3,0,0,2,3,5,0.25,5,0,0,0,0,0,83,44,48,25,10,43,72,59.7,29,19,3,16,40,123,41,0,20.3,1469,54,417,673,394,20,1469,25,14,56.0,11,44.0,778,3682,2009,61,43,4,28,12,810,102,9038,470000
Domingos Quina,"MF,FW",Watford,19,4,0,22.0,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.11,0.00,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,100.0,4.09,4.09,0.00,0.00,27.3,10,10,100.0,120,30,7,7,100.0,2,2,100.0,0,0,,0,0,1,0,1,10,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2,0,1,1,0,1,2,50.0,1,3,0,3,0,2,0,0,0.2,23,0,5,14,4,0,23,2,1,50.0,1,50.0,13,67,23,1,0,0,2,1,12,0,8077,420000
Dominic Calvert-Lewin,FW,Everton,22,36,30,2626.0,29.2,13,1,14,13,0,0,9,0,15.3,15.3,1.5,16.8,0.45,0.03,0.48,0.45,0.52,0.05,0.52,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,38,44.7,2.91,1.30,0.15,0.34,12.9,359,577,62.2,4534,1103,225,338,66.6,78,123,63.4,21,30,70.0,15,31,14,3,50,570,3,2,2,3,19,1,0,4,56,1.92,56,1.92,33,0,2,8,13,0,2,0.07,2,0,0,0,0,0,7,5,1,4,2,1,10,10.0,9,15,2,13,6,13,36,0,29.2,922,42,76,391,466,134,922,27,14,51.9,13,48.1,511,2568,951,40,28,16,98,23,736,156,20000,1040000
Dominic Solanke,FW,Bournemouth,21,32,17,1651.0,18.3,3,1,4,3,0,0,1,0,4.6,4.6,1.2,5.8,0.16,0.05,0.22,0.16,0.25,0.07,0.25,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,8,25.0,1.74,0.44,0.09,0.38,14.8,301,439,68.6,3698,828,202,256,78.9,60,92,65.2,13,21,61.9,15,26,7,1,35,421,16,0,0,3,6,0,0,2,43,2.34,43,2.34,31,0,3,4,5,0,5,0.27,2,0,1,1,1,0,8,4,2,5,1,5,33,15.2,28,9,1,8,8,16,18,1,18.3,667,18,76,289,308,75,667,62,26,41.9,36,58.1,418,2570,995,35,26,15,52,54,469,109,25000,1300000
Douglas Luiz,MF,Aston Villa,21,36,28,2612.0,29.0,3,2,5,3,0,0,8,0,2.6,2.6,1.7,4.2,0.10,0.07,0.17,0.10,0.09,0.06,0.09,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,12,31.6,1.31,0.41,0.08,0.25,24.0,1010,1243,81.3,19047,5278,400,460,87.0,454,536,84.7,131,191,68.6,17,106,17,5,143,1173,66,40,4,20,24,7,3,4,54,1.86,54,1.86,44,1,3,2,3,1,3,0.10,3,0,0,0,0,0,46,24,25,17,4,19,65,29.2,46,42,15,27,36,82,54,1,29.0,1551,104,405,882,287,29,1551,45,35,77.8,10,22.2,821,4977,2605,35,23,2,38,22,922,46,50000,2600000
Dwight Gayle,FW,Newcastle Utd,28,20,10,850.0,9.4,4,2,6,4,0,0,2,0,4.3,4.3,0.8,5.1,0.42,0.21,0.64,0.42,0.46,0.09,0.46,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,10,43.5,2.44,1.06,0.17,0.40,11.9,103,151,68.2,1269,199,70,94,74.5,16,25,64.0,6,12,50.0,6,6,1,1,7,138,12,0,0,0,3,2,0,1,13,1.37,13,1.37,6,0,0,3,3,1,2,0.21,2,0,0,0,0,0,12,10,4,6,2,4,8,50.0,4,5,0,5,2,14,9,0,9.4,236,9,24,118,95,30,236,3,2,66.7,1,33.3,126,515,209,7,3,1,20,11,157,43,30000,1560000
Dwight McNeil,MF,Burnley,19,38,38,3338.0,37.1,2,6,8,2,0,0,5,0,2.3,2.3,7.7,10.0,0.05,0.16,0.22,0.05,0.06,0.21,0.06,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,14,29.2,1.29,0.38,0.04,0.14,24.0,894,1305,68.5,15517,4923,470,537,87.5,257,369,69.6,133,265,50.2,55,97,42,34,97,1169,127,57,4,16,257,10,60,9,116,3.13,116,3.13,66,26,8,8,7,1,14,0.38,9,2,1,1,1,0,47,33,18,22,7,23,71,32.4,48,60,8,52,30,77,34,0,37.1,1720,43,253,840,668,43,1720,142,77,54.2,65,45.8,1066,8654,3629,146,95,9,57,63,1041,109,577,30000
Eddie Nketiah,FW,Arsenal,20,13,7,633.0,7.0,2,0,2,2,0,0,0,1,3.1,3.1,0.6,3.7,0.28,0.00,0.28,0.28,0.45,0.08,0.45,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,5,33.3,2.13,0.71,0.13,0.40,12.2,105,141,74.5,1441,247,59,72,81.9,38,49,77.6,3,5,60.0,5,6,3,0,16,128,13,1,2,0,1,0,0,0,12,1.71,12,1.71,6,0,2,1,2,1,1,0.14,0,0,0,0,0,1,7,5,3,4,0,2,6,33.3,4,9,0,9,2,9,5,0,7.0,218,8,23,110,88,29,218,17,10,58.8,7,41.2,153,866,396,19,5,5,21,15,169,38,15000,780000
Ederson,GK,Manchester City,25,35,35,3071.0,34.1,0,0,0,0,0,0,3,1,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.82,95,68,73.7,16,45.7,29.6,0.29,74,183,40.4,939,178,15.4,26.0,139,27.3,30.0,260,14,5.4,63,1.85,19.3,0,0,,0.00,0.00,,,,949,1082,87.7,21002,13346,276,277,99.6,481,487,98.8,190,312,60.9,1,10,0,0,0,892,186,46,2,2,0,1,0,4,6,0.18,6,0.18,6,0,0,0,0,0,1,0.03,1,0,0,0,0,0,2,2,2,0,0,2,5,40.0,3,0,0,0,3,5,16,6,34.1,1148,886,1130,19,0,0,1148,0,0,,0,,800,3620,2521,0,0,0,1,0,667,0,100000,5200000
Emerson Palmieri,DF,Chelsea,24,15,13,1024.0,11.4,0,0,0,0,0,0,3,0,1.1,1.1,1.3,2.4,0.00,0.00,0.00,0.00,0.10,0.12,0.10,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,7,53.8,1.14,0.62,0.00,0.00,19.2,708,875,80.9,9224,2394,458,508,90.2,163,219,74.4,37,67,55.2,19,31,8,5,37,741,132,11,0,1,54,101,20,2,31,2.72,31,2.72,23,7,0,0,1,0,0,0.00,0,0,0,0,0,0,23,12,8,11,4,10,15,66.7,5,13,1,12,18,41,19,0,11.4,1009,35,241,446,330,26,1009,16,12,75.0,4,25.0,578,2984,1726,39,30,7,16,8,657,87,41923,2180000
